region,site,subsite,longitude,latitude,date_set,date_recovered,crop_type,crop_stage,biomass_comments,burrow_effort,burrow_total,burrow_comments
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2016-06-24,2016-06-25,barley,tillering,NA,400,0,No sign of mice
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2016-06-24,2016-06-25,wheat,seedling,NA,400,0,No sign of mice
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2016-06-24,2016-06-25,lentils,seedling,NA,400,0,No sign of mice
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2016-06-26,2016-06-27,oats,tillering,NA,400,0,no sign of burrows
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2016-06-26,2016-06-27,oats,tillering,NA,400,0,no sign of burrows
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2016-06-26,2016-06-27,canola,seedling,NA,400,0,no sign of mice
Adelaide Plains,John Lush C,JLC,138.571,-34.39651,2016-06-26,2016-06-27,wheat,tillering,NA,400,0,no sign of mice
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2016-06-26,2016-06-27,wheat,tillering,NA,400,0,no sign of mice
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2016-06-26,2016-06-27,wheat,tillering,NA,400,0,0ne burrow marked but not active
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2016-06-26,2016-06-27,fence line,NA,NA,200,0,no sign of mice
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2016-06-26,2016-06-27,wheat,tillering,NA,400,0,no sign of mice
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2016-06-26,2016-06-27,fence line,NA,NA,200,0,No sign of mice
Yorke Peninsula,Andrew Cadd,ACaddYP,137.685353,-34.13478,2016-06-28,2016-06-29,barley,seedling,NA,400,0,No sign of active burrows
Yorke Peninsula,Andrew Slater,ASlatYP,137.68374,-34.71736,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,No sign of active burrows
Yorke Peninsula,Ashley Wakefield,AWakeYP,137.632825,-34.578013,2016-06-28,2016-06-29,lentils,seedling,NA,400,1,Low level of burrow activity
Yorke Peninsula,BenW Home,BWunYP,137.73607,-34.348328,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,One burrow marked but not active
Yorke Peninsula,BenW PP,BWunPP,137.504462,-34.447799,2016-06-28,2016-06-29,barley,tillering,NA,400,0,No sign of active burrows
Yorke Peninsula,Bill Long,BLongYP,137.859778,-34.435774,2016-06-28,2016-06-29,lentils,seedling,NA,200,0,Crop just up. One active burrow off the transects.
Yorke Peninsula,Brendan Ramsey,BRamYP,137.873042,-33.944014,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,No sign of active burrows
Yorke Peninsula,Doug Smith,DSmiYP,137.810773,-34.359445,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,One old burrow marked but not active
Yorke Peninsula,Dylan Schulz,DSchYP,137.646079,-34.430432,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,Two burrows marked both inactive
Yorke Peninsula,Mark Schilling,MSchilYP,137.807751,-34.068904,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,No sign of active burrows
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,No sign of active burrows
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2016-06-28,2016-06-29,barley,seedling,NA,400,0,No sign of active burrows
Yorke Peninsula,Stephen Mattschoss,SMatYP,137.704489,-34.481354,2016-06-28,2016-06-29,lentils,seedling,NA,400,0,No sign of active burrows
Moree,Alawah,Alawah,150.076595,-28.978815,2016-08-08,2016-08-09,grazed stubble / mulch,n/a,Low biomas,400,0,sign of old burrows but no active burrows marked
Moree,Coorong,Coonong,150.512658,-29.154781,2016-08-08,2016-08-09,chickpea/mung beans,young (no flowers/head),medium biomas,400,0,No sign of any burrows
Moree,Leverton,Leverton,150.029643,-29.183199,2016-08-08,2016-08-09,wheat,young (no flowers/head),high biomas,400,0,No sign of active burrows only just able to see the ground
Moree,Tycannah,Tycanna,149.846743,-29.612732,2016-08-08,2016-08-09,chickpea/mung beans,young (no flowers/head),medium biomas,400,0,No sign of any burrows
Goondiwindi,Billa Billa,Billa Billa,150.28244,-28.17448,2016-08-10,2016-08-11,chickpea/mung beans,young (no flowers/head),Medium biomas,400,0,No sign of any mouse burrows
Goondiwindi,Billa Billa 1,Billa Billa 1,150.31827,-28.08066,2016-08-10,2016-08-11,wheat,young (no flowers/head),Medium biomas young wheat crop,400,0,"No sign of active mouse burrows, some old burrows in the paddock but none active"
Goondiwindi,Booroondoo,Booroondoo,150.36768,-27.75816,2016-08-10,2016-08-11,wheat,young (no flowers/head),High biomas,400,0,No sign of any mouse burrows
Goondiwindi,Killawarra,Killawarra,150.28199,-27.61304,2016-08-10,2016-08-11,oats,young (no flowers/head),Medium biomas,400,0,No sign of any mouse burrows
Goondiwindi,Retreat,Retreat,150.33384,-27.86196,2016-08-10,2016-08-11,oats,young (no flowers/head),High biomas crop grazed by cattle still good growth.,400,0,No sign of any mouse burrows
Goondiwindi,Tingan,Tingan,150.29406,-28.3568,2016-08-10,2016-08-11,chickpea/mung beans,young (no flowers/head),Medium biomas,400,0,No sign of any mouse burrows
Goondiwindi,Yarrabilla,Yarrabilla,150.28865,-28.27324,2016-08-10,2016-08-11,chickpea/mung beans,young (no flowers/head),Medium biomas,400,0,No sign of any mouse burrows
Eyre Peninsula,Bigg's,Bigg's EP,135.473307,-33.061334,2016-10-18,2016-10-19,vetch,stubble,NA,100,0,No activity
Eyre Peninsula,Buckey,Buckey's EP,135.946639,-33.192627,2016-10-18,2016-10-19,cereal unknown,stubble,NA,100,0,No activity
Eyre Peninsula,Fitz's,Fitz's EP,135.644786,-33.137722,2016-10-18,2016-10-19,wheat,ripening/ripe,NA,100,0,"One burrow not active, no other sign"
Eyre Peninsula,Grocke 1,Grocke 1 EP,135.831411,-33.157263,2016-10-18,2016-10-19,cereal unknown,stubble,NA,100,0,No activity
Eyre Peninsula,Grocke 2,Grocke 2 EP,135.744037,-33.151014,2016-10-18,2016-10-19,cereal unknown,stubble,NA,100,0,One burrow not active no other sign
Eyre Peninsula,Heath,Heath's EP,135.547101,-33.126842,2016-10-18,2016-10-19,pasture,NA,NA,100,0,No activity
Eyre Peninsula,Jericho's,Jericho's EP,136.29379,-33.222774,2016-10-18,2016-10-19,pasture,NA,NA,100,0,No activity
Eyre Peninsula,Schmidt's,Schmidt's EP,136.401573,-33.155641,2016-10-18,2016-10-19,wheat,ripening/ripe,NA,100,0,No activity
Eyre Peninsula,Stringer,Stringer's EP,136.083054,-33.20867,2016-10-18,2016-10-19,cereal unknown,stubble,NA,100,0,No activity
Eyre Peninsula,Thomson,Thomson EP,136.212344,-33.209588,2016-10-18,2016-10-19,wheat,ripening/ripe,NA,100,0,No activity
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2016-10-31,2016-11-01,barley,ripening/ripe,NA,400,0,No sign of mice crop thick difficult to see the ground
CIA,David Bellato,DBela,145.896168,-34.804647,2016-10-31,2016-11-01,wheat,ripening/ripe,NA,400,0,No active burrows
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2016-10-31,2016-11-01,fallow,NA,NA,400,0,No burrows seen no sign of mice
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2016-10-31,2016-11-01,wheat,ripening/ripe,NA,400,0,No active burrows seen
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2016-11-02,2016-11-03,barley,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2016-11-02,2016-11-03,wheat,ripening/ripe,NA,400,1,one active burrow marked
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2016-11-02,2016-11-03,wheat,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2016-11-02,2016-11-03,barley,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2016-11-02,2016-11-03,lupins,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2016-11-02,2016-11-03,fence line,NA,NA,200,0,No burrows seen
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2016-11-02,2016-11-03,fence line,NA,NA,200,0,No burrows seen
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2016-11-02,2016-11-03,wheat,ripening/ripe,NA,400,0,No burrows seen some chewed heads on the ground
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2016-11-02,2016-11-03,lentils,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2016-11-02,2016-11-03,barley,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2016-11-02,2016-11-03,wheat,ripening/ripe,NA,400,0,one old burrow marked not active
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2016-11-02,2016-11-03,wheat,ripening/ripe,NA,400,1,One active burrow no other sign
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2016-11-02,2016-11-03,wheat,ripening/ripe,NA,400,0,No burrows seen
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2016-11-02,2016-11-03,lentils,ripening/ripe,NA,400,0,No burrows seen
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2016-11-04,2016-11-05,barley,ripening/ripe,NA,400,0,No active burrows observed
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2016-11-04,2016-11-05,canola,ripening/ripe,NA,400,0,No active burrows observed
Wimmera,Coree McFarlan,CMcF,142.4042,-36.27795,2016-11-04,2016-11-05,barley,ripening/ripe,NA,400,0,One old burrow marked not active no other sign.
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2016-11-04,2016-11-05,wheat,ripening/ripe,NA,400,0,No active burrows observed
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2016-11-04,2016-11-05,wheat,ripening/ripe,NA,400,0,No active burrows observed
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2016-11-04,2016-11-05,oats,stubble,NA,400,0,No active burrows observed
Wimmera,Kevin Munroe,KMun,142.363359,-35.999789,2016-11-04,2016-11-05,lentils,ripening/ripe,NA,400,0,no burrows marked viability very low
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2016-11-04,2016-11-05,barley,ripening/ripe,NA,400,0,No active burrows observed
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2016-11-04,2016-11-05,wheat,ripening/ripe,NA,400,0,No active burrows observed
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2016-11-06,2016-11-07,oats,stubble,NA,400,0,No active burrows observed
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2016-11-06,2016-11-07,oats,stubble,NA,400,0,No active burrows observed
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2016-11-06,2016-11-07,canola,ripening/ripe,NA,400,0,No active burrows observed
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2016-11-06,2016-11-07,fence line,NA,NA,200,0,No active burrows recorded
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2016-11-06,2016-11-07,fence line,NA,NA,100,0,No active burrows recorded on the fence line
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2016-11-06,2016-11-07,fence line,NA,NA,100,0,Only 100m of active burrows assessed
Yorke Peninsula,BenW PP,BWunPP,137.504462,-34.447799,2016-11-08,2016-11-09,barley,stubble,NA,400,3,some sign of mouse activity under the havest trash
Yorke Peninsula,Bill Long,BLongYP,137.859778,-34.435774,2016-11-08,2016-11-09,wheat,ripening/ripe,NA,400,0,No active burrows observed`
Yorke Peninsula,Brendan Ramsey,BRamYP,137.873042,-33.944014,2016-11-08,2016-11-09,wheat,ripening/ripe,NA,400,0,No active burrows observed
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2016-11-08,2016-11-09,wheat,ripening/ripe,NA,400,0,No active burrows observed
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2016-11-08,2016-11-09,barley,ripening/ripe,NA,400,0,No active burrows recorded on the fence line
CIA,David Bellato,DBela,145.896168,-34.804647,2017-02-27,2017-02-28,faber beans,seedling,NA,400,2,Two active burrows recorded
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2017-02-27,2017-02-28,faber beans,seeding,NA,200,0,only two transects on the edge of the crop. Crop too thick to see the ground.
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2017-02-27,2017-02-28,fallow,NA,NA,400,0,No sign of mice
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2017-03-01,2017-03-02,barley,stubble,NA,400,12,Significantly more mouse activitiy than normal
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2017-03-01,2017-03-02,wheat,stubble,NA,400,1,low level of mouse activity
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2017-03-01,2017-03-02,wheat,stubble,NA,400,0,very ocational active burrow away from the transects
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2017-03-01,2017-03-02,barley,ripening/ripe,NA,400,24,crop not harvested lots of active burrows
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2017-03-01,2017-03-02,lentils,stubble,NA,400,1,"Sign of active burrow away from transects, More than usual"
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2017-03-01,2017-03-02,fence line,NA,NA,200,4,more mouse activity than normal on the fence line
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2017-03-01,2017-03-02,fence line,NA,NA,200,0,no marked burrows active
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2017-03-01,2017-03-02,wheat,stubble,NA,400,0,Active burrows seen off the transects
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2017-03-01,2017-03-02,lentils,ripening/ripe,NA,400,1,Very low sign of mice
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2017-03-01,2017-03-02,barley,stubble,NA,400,0,very few active burrows seen in the paddock
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2017-03-01,2017-03-02,wheat,stubble,NA,400,7,Low to medium number of active burrows in the paddock
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2017-03-01,2017-03-02,wheat,stubble,NA,400,38,Lots of obvious active burrows
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2017-03-01,2017-03-02,wheat,stubble,NA,400,1,some active burrow in paddock away from the transects
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2017-03-01,2017-03-02,lentils,stubble,NA,400,2,some active burrows in the paddock not a lot
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2017-03-03,2017-03-04,barley,stubble,NA,400,0,some actiive burrows away from the transects
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2017-03-03,2017-03-04,canola,stubble,NA,400,2,some active burrows away from the transects
Wimmera,Coree McFarlan,CMcF,142.4042,-36.27795,2017-03-03,2017-03-04,barley,stubble,NA,400,2,some active burrows away from the transects
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2017-03-03,2017-03-04,wheat,stubble,NA,400,33,lots of active burrows
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2017-03-03,2017-03-04,wheat,stubble,NA,400,2,Low levels of mouse activity
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2017-03-03,2017-03-04,oats,stubble,NA,400,2,some active burrows away from the transects
Wimmera,Kevin Munroe,KMun,142.363359,-35.999789,2017-03-03,2017-03-04,lentils,stubble,NA,400,0,some active burrows not on the transects and many active burrows in the adjacent cerial paddock
Wimmera,Mark Johns,MJoh,142.283535,-36.589878,2017-03-03,2017-03-04,lentils,stubble,NA,400,75,lot of acitive burrows everywhere
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2017-03-03,2017-03-04,barley,stubble,NA,400,1,very low level of mouse activity
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2017-03-03,2017-03-04,wheat,stubble,NA,400,0,very low levels of activity
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2017-03-03,2017-03-04,lentils,stubble,NA,400,4,medium levels of active burrows
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2017-03-05,2017-03-06,oats,stubble,NA,400,9,moderate levels of active burrows
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2017-03-05,2017-03-06,oats,stubble,NA,400,6,low numbers of active burrows
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2017-03-05,2017-03-06,canola,stubble,NA,400,0,a few active burrows away from the transects
Adelaide Plains,John Lush C,JLC,138.571,-34.39651,2017-03-05,2017-03-06,wheat,stubble,NA,300,6,quite a few active burrows
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2017-03-05,2017-03-06,wheat,stubble,NA,400,7,medum numbers of active burrows
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2017-03-05,2017-03-06,wheat,stubble,NA,200,28,lots of active burrows
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2017-03-05,2017-03-06,fence line,NA,NA,100,3,some active burrows on the fence line
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2017-03-05,2017-03-06,wheat,stubble,NA,400,44,lots of active burrows
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2017-03-05,2017-03-06,fence line,NA,NA,100,0,no active burrows on the fence line
Yorke Peninsula,Andrew Cadd,ACaddYP,137.685353,-34.13478,2017-03-07,2017-03-08,barley,stubble,NA,300,13,Lots of active burrow significantly more than past sessions
Yorke Peninsula,Andrew Slater,ASlatYP,137.68374,-34.71736,2017-03-07,2017-03-08,lentils,stubble,NA,400,0,no sign of active burrows in the paddock
Yorke Peninsula,Ashley Wakefield,AWakeYP,137.632825,-34.578013,2017-03-07,2017-03-08,lentils,stubble,NA,400,0,low numbers of active burrows observed away from the transects
Yorke Peninsula,BenW Home,BWunYP,137.73607,-34.348328,2017-03-07,2017-03-08,lentils,stubble,NA,400,1,low numbers of active burrows observed
Yorke Peninsula,BenW PP,BWunPP,137.504462,-34.447799,2017-03-07,2017-03-08,barley,stubble,NA,400,24,Lots of active burrow significantly more than past sessions
Yorke Peninsula,Brendan Ramsey,BRamYP,137.873042,-33.944014,2017-03-07,2017-03-08,lentils,stubble,NA,400,2,Some active burrows generaly low to medium activity
Yorke Peninsula,Doug Smith,DSmiYP,137.810773,-34.359445,2017-03-07,2017-03-08,wheat,stubble,NA,400,9,Lots of active burrow significantly more than past sessions
Yorke Peninsula,Dylan Schulz,DSchYP,137.646079,-34.430432,2017-03-07,2017-03-08,lentils,stubble,NA,400,2,low numbers of active burrows observed
Yorke Peninsula,Mark Schilling,MSchilYP,137.807751,-34.068904,2017-03-07,2017-03-08,lentils,stubble,NA,400,4,low numbers of active burrows observed
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2017-03-07,2017-03-08,lentils,stubble,NA,400,0,no active burrows observed
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2017-03-07,2017-03-08,barley,stubble,NA,300,27,Lots of active burrow significantly more than past sessions
Yorke Peninsula,Stephen Mattschoss,SMatYP,137.704489,-34.481354,2017-03-07,2017-03-08,lentils,stubble,NA,400,0,no sign of mice
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2017-06-13,2017-06-14,cereal unknown,stubble,NA,400,28,heavy stubble lots of sign of mice at least 10 mice seen running on the surface
CIA,David Bellato,DBela,145.896168,-34.804647,2017-06-13,2017-06-14,wheat,seeding,NA,400,6,lots of block kiles as paddock is being watered and lots of ibis lots of active burrow in row banks
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2017-06-13,2017-06-14,canola,stubble,NA,400,0,one active burrow seen off the transets
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2017-06-13,2017-06-14,fallow,NA,NA,400,0,recently cultivated no sign of mice
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2017-06-15,2017-06-16,lentils,seedling,NA,400,11,Quite a few active burrows
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2017-06-15,2017-06-16,fallow,NA,NA,400,9,some active burrows away from transects
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2017-06-15,2017-06-16,wheat,seeding,NA,400,0,No sign of mice
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2017-06-15,2017-06-16,wheat,seedling,NA,400,0,few active burrows away from the transect
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2017-06-15,2017-06-16,fence line,seedling,NA,400,0,
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2017-06-15,2017-06-16,cereal unknown,seedling,NA,400,0,
