north_south,region,site,subsite,longitude,latitude,date_start_session,date_end_session,session_length_days,crop_type,crop_stage,trap_type,date,survey_night,traps_set,phantoms,traps_night,mice_night,glm,trap_location_x,trap_location_y,individual_id,class,ear_mark,fate,sex,age,weight_g,length_mm,vagina,teats,pregnant,uterus,uterus_scars,embryos,embryo_length,testis,breeding_status
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2014-10-13,2014-10-15,3,fallow (bare surface),n/a,snapback,2014-10-14,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2014-10-13,2014-10-15,3,fallow (bare surface),n/a,snapback,2014-10-15,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-02-05,2015-02-07,3,sorghum,mature (flowers/heads),snapback,2015-02-05,1,10,0,10,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,12,70,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-02-05,2015-02-07,3,sorghum,mature (flowers/heads),snapback,2015-02-06,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-02-05,2015-02-07,3,sorghum,mature (flowers/heads),snapback,2015-02-07,3,10,0,10,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,24,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-06-18,2015-06-20,3,chickpea/mung beans,n/a,snapback,2015-06-18,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-06-18,2015-06-20,3,chickpea/mung beans,n/a,snapback,2015-06-19,2,10,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-06-18,2015-06-20,3,chickpea/mung beans,n/a,snapback,2015-06-20,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-10-16,2015-10-18,3,chickpea/mung beans,mature (flowers/heads),snapback,2015-10-16,1,10,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-10-16,2015-10-18,3,chickpea/mung beans,mature (flowers/heads),snapback,2015-10-17,2,10,0,10,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,15,75,perforate_large,present_large_fur_not_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
north,Downs Central,18 & 19,18 & 19/18,151.33873,-27.552268,2015-10-16,2015-10-18,3,chickpea/mung beans,mature (flowers/heads),snapback,2015-10-18,3,10,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2012-12-27,2012-12-29,3,sorghum,stubble  (heads harvested),snapback,2012-12-27,1,10,1,9,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,10,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2012-12-27,2012-12-29,3,sorghum,stubble  (heads harvested),snapback,2012-12-27,1,10,1,9,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,9,60,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2012-12-27,2012-12-29,3,fallow (bare surface),n/a,snapback,2012-12-27,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2012-12-27,2012-12-29,3,sorghum,stubble  (heads harvested),snapback,2012-12-28,2,10,2,8,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,7,67,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2012-12-27,2012-12-29,3,fallow (bare surface),n/a,snapback,2012-12-28,2,10,1,9,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,13,78,perforate_large,not_visible,no,NA,NA,NA,NA,NA,no_sign_breeding
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2012-12-27,2012-12-29,3,sorghum,stubble  (heads harvested),snapback,2012-12-29,3,10,1,9,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,12,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2012-12-27,2012-12-29,3,sorghum,stubble  (heads harvested),snapback,2012-12-29,3,10,1,9,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,7,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2012-12-27,2012-12-29,3,fallow (bare surface),n/a,snapback,2012-12-29,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2013-05-05,2013-05-07,3,soybean,stubble  (heads harvested),snapback,2013-05-05,1,10,0,10,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,8,70,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2013-05-05,2013-05-07,3,soybean,stubble  (heads harvested),snapback,2013-05-05,1,10,0,10,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,12,76,perforate_large,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2013-05-05,2013-05-07,3,mown road verge (recent),n/a,snapback,2013-05-05,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2013-05-05,2013-05-07,3,soybean,stubble  (heads harvested),snapback,2013-05-06,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2013-05-05,2013-05-07,3,mown road verge (recent),n/a,snapback,2013-05-06,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2013-05-05,2013-05-07,3,soybean,stubble  (heads harvested),snapback,2013-05-07,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2013-05-05,2013-05-07,3,mown road verge (recent),n/a,snapback,2013-05-07,3,10,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2014-06-04,2014-06-06,3,grazed stubble / mulch,stubble  (heads harvested),snapback,2014-06-04,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2014-06-04,2014-06-06,3,grazed stubble / mulch,stubble  (heads harvested),snapback,2014-06-05,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2014-06-04,2014-06-06,3,grazed stubble / mulch,stubble  (heads harvested),snapback,2014-06-06,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-02-05,2015-02-07,3,mown road verge (recent),n/a,snapback,2015-02-05,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-02-05,2015-02-07,3,"plough (ploughed, some clumps remain)",n/a,snapback,2015-02-05,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-02-05,2015-02-07,3,mown road verge (recent),n/a,snapback,2015-02-06,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-02-05,2015-02-07,3,"plough (ploughed, some clumps remain)",n/a,snapback,2015-02-06,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-02-05,2015-02-07,3,mown road verge (recent),n/a,snapback,2015-02-07,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-02-05,2015-02-07,3,"plough (ploughed, some clumps remain)",n/a,snapback,2015-02-07,3,10,0,10,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,16,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-06-18,2015-06-20,3,corn,fallow,snapback,2015-06-18,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-06-18,2015-06-20,3,mown road verge (recent),n/a,snapback,2015-06-18,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-06-18,2015-06-20,3,corn,fallow,snapback,2015-06-19,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-06-18,2015-06-20,3,mown road verge (recent),n/a,snapback,2015-06-19,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-06-18,2015-06-20,3,corn,fallow,snapback,2015-06-20,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-06-18,2015-06-20,3,mown road verge (recent),n/a,snapback,2015-06-20,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-10-16,2015-10-18,3,fallow (bare surface),n/a,snapback,2015-10-16,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-10-16,2015-10-18,3,mown road verge (recent),n/a,snapback,2015-10-16,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-10-16,2015-10-18,3,fallow (bare surface),n/a,snapback,2015-10-17,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-10-16,2015-10-18,3,mown road verge (recent),n/a,snapback,2015-10-17,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/20,151.378727,-27.557616,2015-10-16,2015-10-18,3,fallow (bare surface),n/a,snapback,2015-10-18,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,20 & 21,20 & 21/21,151.378727,-27.557616,2015-10-16,2015-10-18,3,mown road verge (recent),n/a,snapback,2015-10-18,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2012-12-27,2012-12-29,3,sorghum,mature (flowers/heads),elliott,2012-12-27,1,25,0,25,1,NA,NA,NA,NA,first_capture,NA,released,female,Juvenile,11,70,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/23,151.382289,-27.565357,2012-12-27,2012-12-29,3,unburned/unmown road verge,n/a,elliott,2012-12-27,1,25,0,25,1,NA,NA,NA,NA,first_capture,NA,released,male,,13,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2012-12-27,2012-12-29,3,sorghum,mature (flowers/heads),elliott,2012-12-28,2,25,1,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/23,151.382289,-27.565357,2012-12-27,2012-12-29,3,unburned/unmown road verge,n/a,elliott,2012-12-28,2,15,1,14,1,NA,NA,NA,NA,first_capture,NA,released,male,,10,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2012-12-27,2012-12-29,3,sorghum,mature (flowers/heads),elliott,2012-12-29,3,25,1,24,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,10,70,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/23,151.382289,-27.565357,2012-12-27,2012-12-29,3,unburned/unmown road verge,n/a,elliott,2012-12-29,3,15,1,14,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,12,75,NA,present_large_fur_not_at_base,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2013-05-05,2013-05-07,3,sorghum,stubble  (heads harvested),elliott,2013-05-05,1,25,2,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/23,151.382289,-27.565357,2013-05-05,2013-05-07,3,mown road verge (recent),n/a,elliott,2013-05-05,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2013-05-05,2013-05-07,3,sorghum,stubble  (heads harvested),elliott,2013-05-06,2,25,0,25,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,9,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/23,151.382289,-27.565357,2013-05-05,2013-05-07,3,mown road verge (recent),n/a,elliott,2013-05-06,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2013-05-05,2013-05-07,3,sorghum,stubble  (heads harvested),elliott,2013-05-07,3,25,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/23,151.382289,-27.565357,2013-05-05,2013-05-07,3,mown road verge (recent),n/a,elliott,2013-05-07,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2014-10-13,2014-10-15,3,"plough (ploughed, some clumps remain)",n/a,snapback,2014-10-13,1,10,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2014-10-13,2014-10-15,3,"plough (ploughed, some clumps remain)",n/a,snapback,2014-10-14,2,10,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2014-10-13,2014-10-15,3,"plough (ploughed, some clumps remain)",n/a,snapback,2014-10-15,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-02-05,2015-02-07,3,sorghum,young (no flowers/head),snapback,2015-02-05,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-02-05,2015-02-07,3,sorghum,young (no flowers/head),snapback,2015-02-06,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-02-05,2015-02-07,3,sorghum,young (no flowers/head),snapback,2015-02-07,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-06-18,2015-06-20,3,sorghum,stubble  (heads harvested),snapback,2015-06-18,1,10,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-06-18,2015-06-20,3,sorghum,stubble  (heads harvested),snapback,2015-06-19,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-06-18,2015-06-20,3,sorghum,stubble  (heads harvested),snapback,2015-06-20,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-10-16,2015-10-18,3,sorghum,young (no flowers/head),snapback,2015-10-16,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-10-16,2015-10-18,3,sorghum,young (no flowers/head),snapback,2015-10-17,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,22 - 24,22 - 24/22,151.382289,-27.565357,2015-10-16,2015-10-18,3,sorghum,young (no flowers/head),snapback,2015-10-18,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,25 & 26,25 & 26/26,151.381645,-27.568522,2013-09-24,2013-09-26,3,mown road verge (recent),n/a,elliott,2013-09-24,1,25,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,25 & 26,25 & 26/26,151.381645,-27.568522,2013-09-24,2013-09-26,3,mown road verge (recent),n/a,elliott,2013-09-25,2,25,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,25 & 26,25 & 26/26,151.381645,-27.568522,2013-09-24,2013-09-26,3,mown road verge (recent),n/a,elliott,2013-09-26,3,25,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2012-12-27,2012-12-29,3,mown road verge (recent),n/a,snapback,2012-12-27,1,10,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2012-12-27,2012-12-29,3,sorghum,mature (flowers/heads),snapback,2012-12-27,1,10,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2012-12-27,2012-12-29,3,mown road verge (recent),n/a,snapback,2012-12-28,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2012-12-27,2012-12-29,3,sorghum,mature (flowers/heads),snapback,2012-12-28,2,10,1,9,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,12,76,NA,present_large_fur_not_at_base,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2012-12-27,2012-12-29,3,mown road verge (recent),n/a,snapback,2012-12-29,3,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2012-12-27,2012-12-29,3,sorghum,mature (flowers/heads),snapback,2012-12-29,3,10,0,10,1,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,8,65,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-09-23,2013-09-25,3,wheat,mature (flowers/heads),elliott,2013-09-23,1,25,0,25,1,NA,NA,NA,NA,first_capture,NA,released,male,,12,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-09-23,2013-09-25,3,wheat,mature (flowers/heads),elliott,2013-09-24,2,25,0,25,1,NA,NA,NA,NA,first_capture,NA,released,male,,11,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-09-23,2013-09-25,3,wheat,mature (flowers/heads),elliott,2013-09-25,3,25,0,25,3,NA,NA,NA,NA,first_capture,NA,released,female,Juvenile,7,80,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-09-23,2013-09-25,3,wheat,mature (flowers/heads),elliott,2013-09-25,3,25,0,25,3,NA,NA,NA,NA,first_capture,NA,released,male,,10,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-09-23,2013-09-25,3,wheat,mature (flowers/heads),elliott,2013-09-25,3,25,0,25,3,NA,NA,NA,NA,first_capture,NA,released,female,Juvenile,10,70,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-30,3,sorghum,mulch (stubble cut/unploughed),snapback,2013-12-28,1,10,0,10,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Juvenile,10,65,closed_membrane,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-30,3,sorghum,mulch (stubble cut/unploughed),snapback,2013-12-28,1,10,0,10,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,13,75,perforate_large,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-12-28,2013-12-30,3,mown road verge (recent),n/a,snapback,2013-12-28,1,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-30,3,sorghum,mulch (stubble cut/unploughed),snapback,2013-12-29,2,10,1,9,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,14,75,NA,present_large_fur_not_at_base,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-30,3,sorghum,mulch (stubble cut/unploughed),snapback,2013-12-29,2,10,1,9,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,20,80,perforate_large,present_large_fur_not_at_base,no,NA,NA,NA,NA,NA,no_sign_breeding
north,Downs Central,27 & 28,27 & 28/28,151.421476,-27.578082,2013-12-28,2013-12-30,3,mown road verge (recent),n/a,snapback,2013-12-29,2,10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-30,3,sorghum,mulch (stubble cut/unploughed),snapback,2013-12-30,3,10,0,10,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,female,Mature,18,78,NA,present_large_fur_not_at_base,NA,NA,NA,NA,NA,NA,NA
north,Downs Central,27 & 28,27 & 28/27,151.421476,-27.578082,2013-12-28,2013-12-30,3,sorghum,mulch (stubble cut/unploughed),snapback,2013-12-30,3,10,0,10,2,NA,NA,NA,NA,first_capture,NA,dead_to_lab,male,,9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
